"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"3962","14_BBTube120","","point","3591.60933352311,-1691.871196578411,9860.367826086982","35_7"
"3963","14_BBTube120","","point","3591.609333523109,-1691.87119657841,9913.75913043481","35_8"
"3964","14_BBTube120","","point","3591.609333523109,-1691.87119657841,9967.150434782636","35_9"
"3965","14_BBTube120","","point","3591.609333523108,-1691.87119657841,10020.54173913046","35_10"
"3966","14_BBTube120","","point","3591.609333523108,-1691.87119657841,10073.93304347829","35_11"
"3967","14_BBTube120","","point","3591.609333523107,-1691.87119657841,10127.32434782611","35_12"
"3968","14_BBTube120","","point","3591.609333523107,-1691.87119657841,10180.71565217394","35_13"
"3969","14_BBTube120","","point","3591.609333523106,-1691.871196578409,10234.10695652177","35_14"
"3970","14_BBTube120","","point","3591.609333523105,-1691.871196578409,10287.4982608696","35_15"
"3971","14_BBTube120","","point","3591.609333523105,-1691.871196578409,10340.88956521742","35_16"
"3972","14_BBTube120","","point","3591.609333523104,-1691.871196578409,10394.28086956525","35_17"
"3973","14_BBTube120","","point","3591.609333523103,-1691.871196578408,10447.67217391307","35_18"
"3974","14_BBTube120","","point","3591.609333523103,-1691.871196578408,10501.0634782609","35_19"
"3975","14_BBTube120","","point","3591.609333523103,-1691.871196578408,10554.45478260873","35_20"
"3976","14_BBTube120","","point","3591.609333523102,-1691.871196578408,10607.84608695656","35_21"
"3977","14_BBTube120","","point","3591.609333523102,-1691.871196578408,10661.23739130438","35_22"
"3978","14_BBTube120","","point","3591.609333523101,-1691.871196578407,10714.62869565221","35_23"
"3979","14_BBTube120","","point","3591.6093335231,-1691.871196578407,10768.02000000003","35_24"
"3980","14_BBTube120","","point","3370.909898543804,-2097.391762728512,9540.020000000022","37_1"
"3981","14_BBTube120","","point","3370.909898543803,-2097.391762728512,9593.41130434785","37_2"
"3982","14_BBTube120","","point","3370.909898543802,-2097.391762728511,9646.802608695676","37_3"
"3983","14_BBTube120","","point","3370.909898543802,-2097.391762728511,9700.193913043502","37_4"
"3984","14_BBTube120","","point","3370.909898543801,-2097.39176272851,9753.58521739133","37_5"
"3985","14_BBTube120","","point","3370.909898543801,-2097.39176272851,9806.976521739156","37_6"
"3986","14_BBTube120","","point","3370.9098985438,-2097.39176272851,9860.367826086982","37_7"
"3987","14_BBTube120","","point","3370.909898543799,-2097.39176272851,9913.75913043481","37_8"
"3988","14_BBTube120","","point","3370.909898543799,-2097.39176272851,9967.150434782636","37_9"
"3989","14_BBTube120","","point","3370.909898543799,-2097.391762728509,10020.54173913046","37_10"
"3990","14_BBTube120","","point","3370.909898543798,-2097.391762728509,10073.93304347829","37_11"
"3991","14_BBTube120","","point","3370.909898543798,-2097.391762728508,10127.32434782611","37_12"
"3992","14_BBTube120","","point","3370.909898543797,-2097.391762728508,10180.71565217394","37_13"
"3993","14_BBTube120","","point","3370.909898543797,-2097.391762728508,10234.10695652177","37_14"
"3994","14_BBTube120","","point","3370.909898543796,-2097.391762728507,10287.4982608696","37_15"
"3995","14_BBTube120","","point","3370.909898543795,-2097.391762728507,10340.88956521742","37_16"
"3996","14_BBTube120","","point","3370.909898543795,-2097.391762728507,10394.28086956525","37_17"
"3997","14_BBTube120","","point","3370.909898543794,-2097.391762728506,10447.67217391307","37_18"
"3998","14_BBTube120","","point","3370.909898543794,-2097.391762728506,10501.0634782609","37_19"
"3999","14_BBTube120","","point","3370.909898543793,-2097.391762728506,10554.45478260873","37_20"
"4000","14_BBTube120","","point","3370.909898543793,-2097.391762728505,10607.84608695656","37_21"
"4001","14_BBTube120","","point","3370.909898543792,-2097.391762728505,10661.23739130438","37_22"
"4002","14_BBTube120","","point","3370.909898543791,-2097.391762728505,10714.62869565221","37_23"
"4003","14_BBTube120","","point","3370.909898543791,-2097.391762728505,10768.02000000003","37_24"
"4004","14_BBTube120","","point","3104.624689928301,-2474.548703329481,9540.020000000022","39_1"
"4005","14_BBTube120","","point","3104.624689928301,-2474.54870332948,9593.41130434785","39_2"
"4006","14_BBTube120","","point","3104.6246899283,-2474.54870332948,9646.802608695676","39_3"
"4007","14_BBTube120","","point","3104.6246899283,-2474.54870332948,9700.193913043502","39_4"
"4008","14_BBTube120","","point","3104.624689928299,-2474.548703329479,9753.58521739133","39_5"
"4009","14_BBTube120","","point","3104.624689928299,-2474.548703329479,9806.976521739156","39_6"
"4010","14_BBTube120","","point","3104.624689928298,-2474.548703329478,9860.367826086982","39_7"
"4011","14_BBTube120","","point","3104.624689928298,-2474.548703329478,9913.75913043481","39_8"
"4012","14_BBTube120","","point","3104.624689928297,-2474.548703329478,9967.150434782636","39_9"
"4013","14_BBTube120","","point","3104.624689928297,-2474.548703329477,10020.54173913046","39_10"
"4014","14_BBTube120","","point","3104.624689928296,-2474.548703329477,10073.93304347829","39_11"
"4015","14_BBTube120","","point","3104.624689928296,-2474.548703329477,10127.32434782611","39_12"
"4016","14_BBTube120","","point","3104.624689928295,-2474.548703329476,10180.71565217394","39_13"
"4017","14_BBTube120","","point","3104.624689928294,-2474.548703329476,10234.10695652177","39_14"
"4018","14_BBTube120","","point","3104.624689928294,-2474.548703329475,10287.4982608696","39_15"
"4019","14_BBTube120","","point","3104.624689928294,-2474.548703329475,10340.88956521742","39_16"
"4020","14_BBTube120","","point","3104.624689928293,-2474.548703329474,10394.28086956525","39_17"
"4021","14_BBTube120","","point","3104.624689928292,-2474.548703329474,10447.67217391307","39_18"
"4022","14_BBTube120","","point","3104.624689928292,-2474.548703329473,10501.0634782609","39_19"
"4023","14_BBTube120","","point","3104.624689928292,-2474.548703329473,10554.45478260873","39_20"
"4024","14_BBTube120","","point","3104.624689928291,-2474.548703329473,10607.84608695656","39_21"
"4025","14_BBTube120","","point","3104.624689928291,-2474.548703329473,10661.23739130438","39_22"
"4026","14_BBTube120","","point","3104.62468992829,-2474.548703329472,10714.62869565221","39_23"
"4027","14_BBTube120","","point","3104.62468992829,-2474.548703329472,10768.02000000003","39_24"
"4028","14_BBTube120","","point","2796.354758315145,-2818.241617766344,9540.020000000022","41_1"
"4029","14_BBTube120","","point","2796.354758315145,-2818.241617766344,9593.41130434785","41_2"
"4030","14_BBTube120","","point","2796.354758315144,-2818.241617766343,9646.802608695676","41_3"
"4031","14_BBTube120","","point","2796.354758315144,-2818.241617766343,9700.193913043502","41_4"
"4032","14_BBTube120","","point","2796.354758315143,-2818.241617766342,9753.58521739133","41_5"
"4033","14_BBTube120","","point","2796.354758315143,-2818.241617766342,9806.976521739156","41_6"
"4034","14_BBTube120","","point","2796.354758315143,-2818.241617766341,9860.367826086982","41_7"
"4035","14_BBTube120","","point","2796.354758315142,-2818.241617766341,9913.75913043481","41_8"
"4036","14_BBTube120","","point","2796.354758315142,-2818.241617766341,9967.150434782636","41_9"
"4037","14_BBTube120","","point","2796.354758315141,-2818.24161776634,10020.54173913046","41_10"
"4038","14_BBTube120","","point","2796.354758315141,-2818.241617766339,10073.93304347829","41_11"
"4039","14_BBTube120","","point","2796.35475831514,-2818.241617766339,10127.32434782611","41_12"
"4040","14_BBTube120","","point","2796.35475831514,-2818.241617766339,10180.71565217394","41_13"
"4041","14_BBTube120","","point","2796.354758315139,-2818.241617766338,10234.10695652177","41_14"
"4042","14_BBTube120","","point","2796.354758315139,-2818.241617766338,10287.4982608696","41_15"
"4043","14_BBTube120","","point","2796.354758315138,-2818.241617766337,10340.88956521742","41_16"
"4044","14_BBTube120","","point","2796.354758315138,-2818.241617766337,10394.28086956525","41_17"
"4045","14_BBTube120","","point","2796.354758315138,-2818.241617766336,10447.67217391307","41_18"
"4046","14_BBTube120","","point","2796.354758315138,-2818.241617766336,10501.0634782609","41_19"
"4047","14_BBTube120","","point","2796.354758315137,-2818.241617766336,10554.45478260873","41_20"
"4048","14_BBTube120","","point","2796.354758315136,-2818.241617766335,10607.84608695656","41_21"
"4049","14_BBTube120","","point","2796.354758315136,-2818.241617766335,10661.23739130438","41_22"
"4050","14_BBTube120","","point","2796.354758315135,-2818.241617766334,10714.62869565221","41_23"
"4051","14_BBTube120","","point","2796.354758315135,-2818.241617766334,10768.02000000003","41_24"
"4052","14_BBTube120","","point","2450.268925697305,-3123.822648970999,9540.020000000022","43_1"
"4053","14_BBTube120","","point","2450.268925697304,-3123.822648970999,9593.41130434785","43_2"
"4054","14_BBTube120","","point","2450.268925697304,-3123.822648970998,9646.802608695676","43_3"
"4055","14_BBTube120","","point","2450.268925697304,-3123.822648970997,9700.193913043502","43_4"
"4056","14_BBTube120","","point","2450.268925697303,-3123.822648970997,9753.58521739133","43_5"
"4057","14_BBTube120","","point","2450.268925697303,-3123.822648970997,9806.976521739156","43_6"
"4058","14_BBTube120","","point","2450.268925697302,-3123.822648970996,9860.367826086982","43_7"
"4059","14_BBTube120","","point","2450.268925697302,-3123.822648970995,9913.75913043481","43_8"
"4060","14_BBTube120","","point","2450.268925697302,-3123.822648970995,9967.150434782636","43_9"
"4061","14_BBTube120","","point","2450.268925697301,-3123.822648970994,10020.54173913046","43_10"
"4062","14_BBTube120","","point","2450.268925697301,-3123.822648970994,10073.93304347829","43_11"
"4063","14_BBTube120","","point","2450.2689256973,-3123.822648970993,10127.32434782611","43_12"
"4064","14_BBTube120","","point","2450.2689256973,-3123.822648970993,10180.71565217394","43_13"
"4065","14_BBTube120","","point","2450.268925697299,-3123.822648970992,10234.10695652177","43_14"
"4066","14_BBTube120","","point","2450.268925697299,-3123.822648970992,10287.4982608696","43_15"
"4067","14_BBTube120","","point","2450.268925697299,-3123.822648970991,10340.88956521742","43_16"
"4068","14_BBTube120","","point","2450.268925697299,-3123.822648970991,10394.28086956525","43_17"
"4069","14_BBTube120","","point","2450.268925697298,-3123.82264897099,10447.67217391307","43_18"
"4070","14_BBTube120","","point","2450.268925697297,-3123.82264897099,10501.0634782609","43_19"
"4071","14_BBTube120","","point","2450.268925697297,-3123.82264897099,10554.45478260873","43_20"
"4072","14_BBTube120","","point","2450.268925697297,-3123.82264897099,10607.84608695656","43_21"
"4073","14_BBTube120","","point","2450.268925697296,-3123.822648970989,10661.23739130438","43_22"
"4074","14_BBTube120","","point","2450.268925697296,-3123.822648970988,10714.62869565221","43_23"
"4075","14_BBTube120","","point","2450.268925697295,-3123.822648970988,10768.02000000003","43_24"
"4076","14_BBTube120","","point","2071.047409256267,-3387.159337715738,9540.020000000022","45_1"
"4077","14_BBTube120","","point","2071.047409256266,-3387.159337715737,9593.41130434785","45_2"
"4078","14_BBTube120","","point","2071.047409256266,-3387.159337715736,9646.802608695676","45_3"
"4079","14_BBTube120","","point","2071.047409256266,-3387.159337715736,9700.193913043502","45_4"
"4080","14_BBTube120","","point","2071.047409256265,-3387.159337715736,9753.58521739133","45_5"
"4081","14_BBTube120","","point","2071.047409256265,-3387.159337715735,9806.976521739156","45_6"
"4082","14_BBTube120","","point","2071.047409256264,-3387.159337715735,9860.367826086982","45_7"
"4083","14_BBTube120","","point","2071.047409256264,-3387.159337715734,9913.75913043481","45_8"
"4084","14_BBTube120","","point","2071.047409256264,-3387.159337715734,9967.150434782636","45_9"
"4085","14_BBTube120","","point","2071.047409256264,-3387.159337715733,10020.54173913046","45_10"
"4086","14_BBTube120","","point","2071.047409256264,-3387.159337715732,10073.93304347829","45_11"
"4087","14_BBTube120","","point","2071.047409256263,-3387.159337715732,10127.32434782611","45_12"
"4088","14_BBTube120","","point","2071.047409256263,-3387.159337715732,10180.71565217394","45_13"
"4089","14_BBTube120","","point","2071.047409256262,-3387.159337715731,10234.10695652177","45_14"
"4090","14_BBTube120","","point","2071.047409256262,-3387.159337715731,10287.4982608696","45_15"
"4091","14_BBTube120","","point","2071.047409256262,-3387.15933771573,10340.88956521742","45_16"
"4092","14_BBTube120","","point","2071.047409256262,-3387.15933771573,10394.28086956525","45_17"
"4093","14_BBTube120","","point","2071.047409256261,-3387.159337715729,10447.67217391307","45_18"
"4094","14_BBTube120","","point","2071.047409256261,-3387.159337715729,10501.0634782609","45_19"
"4095","14_BBTube120","","point","2071.04740925626,-3387.159337715728,10554.45478260873","45_20"
"4096","14_BBTube120","","point","2071.04740925626,-3387.159337715728,10607.84608695656","45_21"
"4097","14_BBTube120","","point","2071.04740925626,-3387.159337715727,10661.23739130438","45_22"
"4098","14_BBTube120","","point","2071.047409256259,-3387.159337715726,10714.62869565221","45_23"
"4099","14_BBTube120","","point","2071.047409256259,-3387.159337715726,10768.02000000003","45_24"
"4100","14_BBTube120","","point","1663.818529453495,-3604.690507035135,9540.020000000022","47_1"
"4101","14_BBTube120","","point","1663.818529453495,-3604.690507035135,9593.41130434785","47_2"
"4102","14_BBTube120","","point","1663.818529453494,-3604.690507035134,9646.802608695676","47_3"
"4103","14_BBTube120","","point","1663.818529453494,-3604.690507035134,9700.193913043502","47_4"
"4104","14_BBTube120","","point","1663.818529453494,-3604.690507035133,9753.58521739133","47_5"
"4105","14_BBTube120","","point","1663.818529453494,-3604.690507035133,9806.976521739156","47_6"
"4106","14_BBTube120","","point","1663.818529453493,-3604.690507035132,9860.367826086982","47_7"
"4107","14_BBTube120","","point","1663.818529453493,-3604.690507035131,9913.75913043481","47_8"
"4108","14_BBTube120","","point","1663.818529453493,-3604.690507035131,9967.150434782636","47_9"
"4109","14_BBTube120","","point","1663.818529453492,-3604.69050703513,10020.54173913046","47_10"
"4110","14_BBTube120","","point","1663.818529453492,-3604.69050703513,10073.93304347829","47_11"
"4111","14_BBTube120","","point","1663.818529453492,-3604.690507035129,10127.32434782611","47_12"
"4112","14_BBTube120","","point","1663.818529453492,-3604.690507035129,10180.71565217394","47_13"
"4113","14_BBTube120","","point","1663.818529453491,-3604.690507035129,10234.10695652177","47_14"
"4114","14_BBTube120","","point","1663.818529453491,-3604.690507035128,10287.4982608696","47_15"
"4115","14_BBTube120","","point","1663.818529453491,-3604.690507035127,10340.88956521742","47_16"
"4116","14_BBTube120","","point","1663.818529453491,-3604.690507035127,10394.28086956525","47_17"
"4117","14_BBTube120","","point","1663.81852945349,-3604.690507035126,10447.67217391307","47_18"
"4118","14_BBTube120","","point","1663.81852945349,-3604.690507035125,10501.0634782609","47_19"
"4119","14_BBTube120","","point","1663.81852945349,-3604.690507035125,10554.45478260873","47_20"
"4120","14_BBTube120","","point","1663.81852945349,-3604.690507035124,10607.84608695656","47_21"
"4121","14_BBTube120","","point","1663.818529453489,-3604.690507035124,10661.23739130438","47_22"
"4122","14_BBTube120","","point","1663.818529453489,-3604.690507035124,10714.62869565221","47_23"
"4123","14_BBTube120","","point","1663.818529453489,-3604.690507035123,10768.02000000003","47_24"
"4124","14_BBTube120","","point","1234.089358293741,-3773.474421035361,9540.020000000022","49_1"
"4125","14_BBTube120","","point","1234.089358293741,-3773.474421035361,9593.41130434785","49_2"
"4126","14_BBTube120","","point","1234.089358293741,-3773.47442103536,9646.802608695676","49_3"
"4127","14_BBTube120","","point","1234.089358293741,-3773.47442103536,9700.193913043502","49_4"
"4128","14_BBTube120","","point","1234.089358293741,-3773.474421035359,9753.58521739133","49_5"
"4129","14_BBTube120","","point","1234.089358293741,-3773.474421035358,9806.976521739156","49_6"
"4130","14_BBTube120","","point","1234.08935829374,-3773.474421035357,9860.367826086982","49_7"
"4131","14_BBTube120","","point","1234.08935829374,-3773.474421035357,9913.75913043481","49_8"
"4132","14_BBTube120","","point","1234.08935829374,-3773.474421035356,9967.150434782636","49_9"
"4133","14_BBTube120","","point","1234.08935829374,-3773.474421035356,10020.54173913046","49_10"
"4134","14_BBTube120","","point","1234.089358293739,-3773.474421035355,10073.93304347829","49_11"
"4135","14_BBTube120","","point","1234.089358293739,-3773.474421035355,10127.32434782611","49_12"
"4136","14_BBTube120","","point","1234.089358293739,-3773.474421035354,10180.71565217394","49_13"
"4137","14_BBTube120","","point","1234.089358293739,-3773.474421035353,10234.10695652177","49_14"
"4138","14_BBTube120","","point","1234.089358293739,-3773.474421035353,10287.4982608696","49_15"
"4139","14_BBTube120","","point","1234.089358293738,-3773.474421035352,10340.88956521742","49_16"
"4140","14_BBTube120","","point","1234.089358293738,-3773.474421035352,10394.28086956525","49_17"
"4141","14_BBTube120","","point","1234.089358293738,-3773.474421035351,10447.67217391307","49_18"
"4142","14_BBTube120","","point","1234.089358293738,-3773.474421035351,10501.0634782609","49_19"
"4143","14_BBTube120","","point","1234.089358293737,-3773.47442103535,10554.45478260873","49_20"
"4144","14_BBTube120","","point","1234.089358293737,-3773.474421035349,10607.84608695656","49_21"
"4145","14_BBTube120","","point","1234.089358293737,-3773.474421035349,10661.23739130438","49_22"
"4146","14_BBTube120","","point","1234.089358293737,-3773.474421035348,10714.62869565221","49_23"
"4147","14_BBTube120","","point","1234.089358293736,-3773.474421035347,10768.02000000003","49_24"
"4148","14_BBTube120","","point","787.6712456234729,-3891.228566825647,9540.020000000022","51_1"
"4149","14_BBTube120","","point","787.6712456234727,-3891.228566825647,9593.41130434785","51_2"
"4150","14_BBTube120","","point","787.6712456234726,-3891.228566825646,9646.802608695676","51_3"
"4151","14_BBTube120","","point","787.6712456234725,-3891.228566825645,9700.193913043502","51_4"
"4152","14_BBTube120","","point","787.6712456234724,-3891.228566825645,9753.58521739133","51_5"
"4153","14_BBTube120","","point","787.6712456234723,-3891.228566825645,9806.976521739156","51_6"
"4154","14_BBTube120","","point","787.671245623472,-3891.228566825643,9860.367826086982","51_7"
"4155","14_BBTube120","","point","787.6712456234719,-3891.228566825643,9913.75913043481","51_8"
"4156","14_BBTube120","","point","787.6712456234718,-3891.228566825643,9967.150434782636","51_9"
"4157","14_BBTube120","","point","787.6712456234716,-3891.228566825641,10020.54173913046","51_10"
"4158","14_BBTube120","","point","787.6712456234715,-3891.228566825641,10073.93304347829","51_11"
"4159","14_BBTube120","","point","787.6712456234713,-3891.22856682564,10127.32434782611","51_12"
"4160","14_BBTube120","","point","787.6712456234712,-3891.22856682564,10180.71565217394","51_13"
"4161","14_BBTube120","","point","787.671245623471,-3891.228566825639,10234.10695652177","51_14"
"4162","14_BBTube120","","point","787.6712456234709,-3891.228566825638,10287.4982608696","51_15"
"4163","14_BBTube120","","point","787.6712456234707,-3891.228566825638,10340.88956521742","51_16"
"4164","14_BBTube120","","point","787.6712456234706,-3891.228566825637,10394.28086956525","51_17"
"4165","14_BBTube120","","point","787.6712456234704,-3891.228566825636,10447.67217391307","51_18"
"4166","14_BBTube120","","point","787.6712456234703,-3891.228566825636,10501.0634782609","51_19"
"4167","14_BBTube120","","point","787.6712456234702,-3891.228566825635,10554.45478260873","51_20"
"4168","14_BBTube120","","point","787.67124562347,-3891.228566825635,10607.84608695656","51_21"
"4169","14_BBTube120","","point","787.6712456234699,-3891.228566825635,10661.23739130438","51_22"
"4170","14_BBTube120","","point","787.6712456234698,-3891.228566825633,10714.62869565221","51_23"
"4171","14_BBTube120","","point","787.6712456234695,-3891.228566825633,10768.02000000003","51_24"
"4172","14_BBTube120","","point","330.6012305934762,-3956.36052158952,9540.020000000022","53_1"
"4173","14_BBTube120","","point","330.6012305934761,-3956.360521589519,9593.41130434785","53_2"
"4174","14_BBTube120","","point","330.601230593476,-3956.360521589518,9646.802608695676","53_3"
"4175","14_BBTube120","","point","330.601230593476,-3956.360521589518,9700.193913043502","53_4"
"4176","14_BBTube120","","point","330.6012305934759,-3956.360521589517,9753.58521739133","53_5"
"4177","14_BBTube120","","point","330.6012305934758,-3956.360521589517,9806.976521739156","53_6"
"4178","14_BBTube120","","point","330.6012305934757,-3956.360521589515,9860.367826086982","53_7"
"4179","14_BBTube120","","point","330.6012305934756,-3956.360521589515,9913.75913043481","53_8"
"4180","14_BBTube120","","point","330.6012305934756,-3956.360521589515,9967.150434782636","53_9"
"4181","14_BBTube120","","point","330.6012305934755,-3956.360521589514,10020.54173913046","53_10"
"4182","14_BBTube120","","point","330.6012305934754,-3956.360521589513,10073.93304347829","53_11"
"4183","14_BBTube120","","point","330.6012305934753,-3956.360521589513,10127.32434782611","53_12"
"4184","14_BBTube120","","point","330.6012305934753,-3956.360521589512,10180.71565217394","53_13"
"4185","14_BBTube120","","point","330.6012305934752,-3956.360521589511,10234.10695652177","53_14"
"4186","14_BBTube120","","point","330.6012305934751,-3956.36052158951,10287.4982608696","53_15"
"4187","14_BBTube120","","point","330.601230593475,-3956.36052158951,10340.88956521742","53_16"
"4188","14_BBTube120","","point","330.601230593475,-3956.36052158951,10394.28086956525","53_17"
"4189","14_BBTube120","","point","330.6012305934748,-3956.360521589509,10447.67217391307","53_18"
"4190","14_BBTube120","","point","330.6012305934748,-3956.360521589508,10501.0634782609","53_19"
"4191","14_BBTube120","","point","330.6012305934747,-3956.360521589508,10554.45478260873","53_20"
"4192","14_BBTube120","","point","330.6012305934747,-3956.360521589507,10607.84608695656","53_21"
"4193","14_BBTube120","","point","330.6012305934746,-3956.360521589507,10661.23739130438","53_22"
"4194","14_BBTube120","","point","330.6012305934744,-3956.360521589505,10714.62869565221","53_23"
"4195","14_BBTube120","","point","330.6012305934744,-3956.360521589505,10768.02000000003","53_24"
"4196","14_BBTube120","","point","-130.939598939214,-3967.989487371615,9540.020000000022","55_1"
"4197","14_BBTube120","","point","-130.939598939214,-3967.989487371614,9593.41130434785","55_2"
"4198","14_BBTube120","","point","-130.939598939214,-3967.989487371613,9646.802608695676","55_3"
"4199","14_BBTube120","","point","-130.939598939214,-3967.989487371613,9700.193913043502","55_4"
"4200","14_BBTube120","","point","-130.939598939214,-3967.989487371613,9753.58521739133","55_5"
"4201","14_BBTube120","","point","-130.939598939214,-3967.989487371612,9806.976521739156","55_6"
"4202","14_BBTube120","","point","-130.939598939214,-3967.98948737161,9860.367826086982","55_7"
"4203","14_BBTube120","","point","-130.939598939214,-3967.98948737161,9913.75913043481","55_8"
"4204","14_BBTube120","","point","-130.939598939214,-3967.98948737161,9967.150434782636","55_9"
"4205","14_BBTube120","","point","-130.939598939214,-3967.989487371609,10020.54173913046","55_10"
"4206","14_BBTube120","","point","-130.939598939214,-3967.989487371608,10073.93304347829","55_11"
"4207","14_BBTube120","","point","-130.939598939214,-3967.989487371608,10127.32434782611","55_12"
"4208","14_BBTube120","","point","-130.939598939214,-3967.989487371608,10180.71565217394","55_13"
"4209","14_BBTube120","","point","-130.939598939214,-3967.989487371607,10234.10695652177","55_14"
"4210","14_BBTube120","","point","-130.939598939214,-3967.989487371606,10287.4982608696","55_15"
"4211","14_BBTube120","","point","-130.939598939214,-3967.989487371605,10340.88956521742","55_16"
"4212","14_BBTube120","","point","-130.939598939214,-3967.989487371605,10394.28086956525","55_17"
"4213","14_BBTube120","","point","-130.939598939214,-3967.989487371604,10447.67217391307","55_18"
"4214","14_BBTube120","","point","-130.939598939214,-3967.989487371603,10501.0634782609","55_19"
"4215","14_BBTube120","","point","-130.939598939214,-3967.989487371603,10554.45478260873","55_20"
"4216","14_BBTube120","","point","-130.939598939214,-3967.989487371603,10607.84608695656","55_21"
"4217","14_BBTube120","","point","-130.939598939214,-3967.989487371602,10661.23739130438","55_22"
"4218","14_BBTube120","","point","-130.939598939214,-3967.989487371601,10714.62869565221","55_23"
"4219","14_BBTube120","","point","-130.939598939214,-3967.9894873716,10768.02000000003","55_24"
"4220","14_BBTube120","","point","-590.7096950210223,-3925.958202359035,9540.020000000022","57_1"
"4221","14_BBTube120","","point","-590.7096950210223,-3925.958202359034,9593.41130434785","57_2"
"4222","14_BBTube120","","point","-590.7096950210222,-3925.958202359033,9646.802608695676","57_3"
"4223","14_BBTube120","","point","-590.7096950210222,-3925.958202359033,9700.193913043502","57_4"
"4224","14_BBTube120","","point","-590.7096950210221,-3925.958202359032,9753.58521739133","57_5"
"4225","14_BBTube120","","point","-590.709695021022,-3925.958202359031,9806.976521739156","57_6"
"4226","14_BBTube120","","point","-590.7096950210218,-3925.958202359031,9860.367826086982","57_7"
"4227","14_BBTube120","","point","-590.7096950210218,-3925.95820235903,9913.75913043481","57_8"
"4228","14_BBTube120","","point","-590.7096950210218,-3925.95820235903,9967.150434782636","57_9"
"4229","14_BBTube120","","point","-590.7096950210216,-3925.958202359029,10020.54173913046","57_10"
"4230","14_BBTube120","","point","-590.7096950210216,-3925.958202359028,10073.93304347829","57_11"
"4231","14_BBTube120","","point","-590.7096950210216,-3925.958202359028,10127.32434782611","57_12"
"4232","14_BBTube120","","point","-590.7096950210215,-3925.958202359027,10180.71565217394","57_13"
"4233","14_BBTube120","","point","-590.7096950210214,-3925.958202359026,10234.10695652177","57_14"
"4234","14_BBTube120","","point","-590.7096950210214,-3925.958202359026,10287.4982608696","57_15"
"4235","14_BBTube120","","point","-590.7096950210213,-3925.958202359025,10340.88956521742","57_16"
"4236","14_BBTube120","","point","-590.7096950210212,-3925.958202359025,10394.28086956525","57_17"
"4237","14_BBTube120","","point","-590.7096950210212,-3925.958202359024,10447.67217391307","57_18"
"4238","14_BBTube120","","point","-590.709695021021,-3925.958202359023,10501.0634782609","57_19"
"4239","14_BBTube120","","point","-590.709695021021,-3925.958202359023,10554.45478260873","57_20"
"4240","14_BBTube120","","point","-590.7096950210209,-3925.958202359022,10607.84608695656","57_21"
"4241","14_BBTube120","","point","-590.7096950210209,-3925.958202359021,10661.23739130438","57_22"
"4242","14_BBTube120","","point","-590.7096950210208,-3925.958202359021,10714.62869565221","57_23"
"4243","14_BBTube120","","point","-590.7096950210207,-3925.95820235902,10768.02000000003","57_24"
"4244","14_BBTube120","","point","-1042.491455830637,-3830.835067577582,9540.020000000022","59_1"
"4245","14_BBTube120","","point","-1042.491455830637,-3830.835067577581,9593.41130434785","59_2"
"4246","14_BBTube120","","point","-1042.491455830636,-3830.83506757758,9646.802608695676","59_3"
"4247","14_BBTube120","","point","-1042.491455830636,-3830.83506757758,9700.193913043502","59_4"
"4248","14_BBTube120","","point","-1042.491455830636,-3830.83506757758,9753.58521739133","59_5"
"4249","14_BBTube120","","point","-1042.491455830636,-3830.835067577579,9806.976521739156","59_6"
"4250","14_BBTube120","","point","-1042.491455830636,-3830.835067577578,9860.367826086982","59_7"
"4251","14_BBTube120","","point","-1042.491455830636,-3830.835067577577,9913.75913043481","59_8"
"4252","14_BBTube120","","point","-1042.491455830636,-3830.835067577577,9967.150434782636","59_9"
"4253","14_BBTube120","","point","-1042.491455830635,-3830.835067577576,10020.54173913046","59_10"
"4254","14_BBTube120","","point","-1042.491455830635,-3830.835067577576,10073.93304347829","59_11"
"4255","14_BBTube120","","point","-1042.491455830635,-3830.835067577575,10127.32434782611","59_12"
"4256","14_BBTube120","","point","-1042.491455830635,-3830.835067577575,10180.71565217394","59_13"
"4257","14_BBTube120","","point","-1042.491455830635,-3830.835067577574,10234.10695652177","59_14"
"4258","14_BBTube120","","point","-1042.491455830635,-3830.835067577573,10287.4982608696","59_15"
"4259","14_BBTube120","","point","-1042.491455830635,-3830.835067577573,10340.88956521742","59_16"
"4260","14_BBTube120","","point","-1042.491455830635,-3830.835067577572,10394.28086956525","59_17"
"4261","14_BBTube120","","point","-1042.491455830634,-3830.835067577571,10447.67217391307","59_18"
"4262","14_BBTube120","","point","-1042.491455830634,-3830.83506757757,10501.0634782609","59_19"
"4263","14_BBTube120","","point","-1042.491455830634,-3830.83506757757,10554.45478260873","59_20"
"4264","14_BBTube120","","point","-1042.491455830634,-3830.835067577569,10607.84608695656","59_21"
"4265","14_BBTube120","","point","-1042.491455830634,-3830.835067577569,10661.23739130438","59_22"
"4266","14_BBTube120","","point","-1042.491455830634,-3830.835067577568,10714.62869565221","59_23"
"4267","14_BBTube120","","point","-1042.491455830633,-3830.835067577567,10768.02000000003","59_24"
"4268","14_BBTube120","","point","-1480.175308077432,-3683.90646024297,9540.020000000022","61_1"
"4269","14_BBTube120","","point","-1480.175308077432,-3683.90646024297,9593.41130434785","61_2"
"4270","14_BBTube120","","point","-1480.175308077432,-3683.906460242969,9646.802608695676","61_3"
