"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Keys","Attribute Texts"
"2900","20_Tube60","","point","1820.449939826401,106.0291350185404,9993.168468928687","nest_bird","7_9"
"2901","20_Tube60","","point","1858.513092864409,108.2460612324443,9954.162210065046","nest_bird","7_8"
"2902","20_Tube60","","point","1896.576245902418,110.4629874463483,9915.155951201403","nest_bird","7_7"
"2903","20_Tube60","","point","1934.639398940427,112.6799136602523,9876.14969233776","nest_bird","7_6"
"2904","20_Tube60","","point","1972.702551978436,114.8968398741563,9837.143433474117","nest_bird","7_5"
"2905","20_Tube60","","point","2010.765705016445,117.1137660880603,9798.137174610476","nest_bird","7_4"
"2906","20_Tube60","","point","2048.828858054454,119.3306923019642,9759.130915746833","nest_bird","7_3"
"2907","20_Tube60","","point","2086.892011092463,121.5476185158682,9720.12465688319","nest_bird","7_2"
"2908","20_Tube60","","point","2124.955164130472,123.7645447297722,9681.118398019549","nest_bird","7_1"
"2909","20_Tube60","","point","1637.349782441445,490.1903463920253,10110.18724551962","nest_bird","6_12"
"2910","20_Tube60","","point","1673.875679893983,501.1254822539817,10071.18098665597","nest_bird","6_11"
"2911","20_Tube60","","point","1710.401577346522,512.060618115938,10032.17472779233","nest_bird","6_10"
"2912","20_Tube60","","point","1746.927474799059,522.9957539778944,9993.168468928687","nest_bird","6_9"
"2913","20_Tube60","","point","1783.453372251598,533.9308898398508,9954.162210065046","nest_bird","6_8"
"2914","20_Tube60","","point","1819.979269704136,544.8660257018072,9915.155951201403","nest_bird","6_7"
"2915","20_Tube60","","point","1856.505167156674,555.8011615637636,9876.14969233776","nest_bird","6_6"
"2916","20_Tube60","","point","1893.031064609212,566.73629742572,9837.143433474117","nest_bird","6_5"
"2917","20_Tube60","","point","1929.55696206175,577.6714332876765,9798.137174610476","nest_bird","6_4"
"2918","20_Tube60","","point","1966.082859514288,588.6065691496328,9759.130915746833","nest_bird","6_3"
"2919","20_Tube60","","point","2002.608756966827,599.5417050115891,9720.12465688319","nest_bird","6_2"
"2920","20_Tube60","","point","2039.134654419365,610.4768408735456,9681.118398019549","nest_bird","6_1"
"2921","20_Tube60","","point","1480.169133586904,854.5760479521864,10110.18724551962","nest_bird","5_12"
"2922","20_Tube60","","point","1513.188654867928,873.6398774574226,10071.18098665597","nest_bird","5_11"
"2923","20_Tube60","","point","1546.208176148953,892.703706962659,10032.17472779233","nest_bird","5_10"
"2924","20_Tube60","","point","1579.227697429978,911.7675364678953,9993.168468928687","nest_bird","5_9"
"2925","20_Tube60","","point","1612.247218711003,930.8313659731316,9954.162210065046","nest_bird","5_8"
"2926","20_Tube60","","point","1645.266739992028,949.8951954783679,9915.155951201403","nest_bird","5_7"
"2927","20_Tube60","","point","1678.286261273053,968.9590249836043,9876.14969233776","nest_bird","5_6"
"2928","20_Tube60","","point","1711.305782554078,988.0228544888405,9837.143433474117","nest_bird","5_5"
"2929","20_Tube60","","point","1744.325303835103,1007.086683994077,9798.137174610476","nest_bird","5_4"
"2930","20_Tube60","","point","1777.344825116128,1026.150513499313,9759.130915746833","nest_bird","5_3"
"2931","20_Tube60","","point","1810.364346397153,1045.21434300455,9720.12465688319","nest_bird","5_2"
"2932","20_Tube60","","point","1843.383867678178,1064.278172509786,9681.118398019549","nest_bird","5_1"
"2933","20_Tube60","","point","1243.192183613192,1172.891333568479,10110.18724551962","nest_bird","4_12"
"2934","20_Tube60","","point","1270.925237783659,1199.05612073388,10071.18098665597","nest_bird","4_11"
"2935","20_Tube60","","point","1298.658291954126,1225.22090789928,10032.17472779233","nest_bird","4_10"
"2936","20_Tube60","","point","1326.391346124593,1251.385695064681,9993.168468928687","nest_bird","4_9"
"2937","20_Tube60","","point","1354.12440029506,1277.550482230081,9954.162210065046","nest_bird","4_8"
"2938","20_Tube60","","point","1381.857454465528,1303.715269395482,9915.155951201403","nest_bird","4_7"
"2939","20_Tube60","","point","1409.590508635995,1329.880056560883,9876.14969233776","nest_bird","4_6"
"2940","20_Tube60","","point","1437.323562806462,1356.044843726283,9837.143433474117","nest_bird","4_5"
"2941","20_Tube60","","point","1465.056616976929,1382.209630891684,9798.137174610476","nest_bird","4_4"
"2942","20_Tube60","","point","1492.789671147396,1408.374418057084,9759.130915746833","nest_bird","4_3"
"2943","20_Tube60","","point","1520.522725317863,1434.539205222485,9720.12465688319","nest_bird","4_2"
"2944","20_Tube60","","point","1548.255779488331,1460.703992387886,9681.118398019549","nest_bird","4_1"
"2945","20_Tube60","","point","939.1944212325901,1427.97574380049,10110.18724551962","nest_bird","3_12"
"2946","20_Tube60","","point","960.1459121637361,1459.830938177465,10071.18098665597","nest_bird","3_11"
"2947","20_Tube60","","point","981.097403094882,1491.686132554441,10032.17472779233","nest_bird","3_10"
"2948","20_Tube60","","point","1002.048894026028,1523.541326931416,9993.168468928687","nest_bird","3_9"
"2949","20_Tube60","","point","1023.000384957174,1555.396521308391,9954.162210065046","nest_bird","3_8"
"2950","20_Tube60","","point","1043.95187588832,1587.251715685366,9915.155951201403","nest_bird","3_7"
"2951","20_Tube60","","point","1064.903366819466,1619.106910062342,9876.14969233776","nest_bird","3_6"
"2952","20_Tube60","","point","1085.854857750612,1650.962104439317,9837.143433474117","nest_bird","3_5"
"2953","20_Tube60","","point","1106.806348681758,1682.817298816293,9798.137174610476","nest_bird","3_4"
"2954","20_Tube60","","point","1127.757839612904,1714.672493193268,9759.130915746833","nest_bird","3_3"
"2955","20_Tube60","","point","1148.70933054405,1746.527687570244,9720.12465688319","nest_bird","3_2"
"2956","20_Tube60","","point","1169.660821475196,1778.382881947219,9681.118398019549","nest_bird","3_1"
"2957","20_Tube60","","point","584.5644445019245,1606.077612066471,10110.18724551962","nest_bird","2_12"
"2958","20_Tube60","","point","597.60487189456,1641.905891880749,10071.18098665597","nest_bird","2_11"
"2959","20_Tube60","","point","610.6452992871954,1677.734171695026,10032.17472779233","nest_bird","2_10"
"2960","20_Tube60","","point","623.6857266798307,1713.562451509304,9993.168468928687","nest_bird","2_9"
"2961","20_Tube60","","point","636.7261540724662,1749.390731323582,9954.162210065046","nest_bird","2_8"
"2962","20_Tube60","","point","649.7665814651017,1785.21901113786,9915.155951201403","nest_bird","2_7"
"2963","20_Tube60","","point","662.8070088577372,1821.047290952137,9876.14969233776","nest_bird","2_6"
"2964","20_Tube60","","point","675.8474362503725,1856.875570766415,9837.143433474117","nest_bird","2_5"
"2965","20_Tube60","","point","688.8878636430081,1892.703850580693,9798.137174610476","nest_bird","2_4"
"2966","20_Tube60","","point","701.9282910356435,1928.532130394971,9759.130915746833","nest_bird","2_3"
"2967","20_Tube60","","point","714.968718428279,1964.360410209248,9720.12465688319","nest_bird","2_2"
"2968","20_Tube60","","point","728.0091458209145,2000.188690023526,9681.118398019549","nest_bird","2_1"
"2969","20_Tube60","","point","198.4204472592936,1697.595420548254,10110.18724551962","nest_bird","1_12"
"2970","20_Tube60","","point","202.8467982972927,1735.465273961242,10071.18098665597","nest_bird","1_11"
"2971","20_Tube60","","point","207.2731493352918,1773.33512737423,10032.17472779233","nest_bird","1_10"
"2972","20_Tube60","","point","211.6995003732908,1811.204980787217,9993.168468928687","nest_bird","1_9"
"2973","20_Tube60","","point","216.1258514112899,1849.074834200205,9954.162210065046","nest_bird","1_8"
"2974","20_Tube60","","point","220.552202449289,1886.944687613193,9915.155951201403","nest_bird","1_7"
"2975","20_Tube60","","point","224.9785534872881,1924.814541026181,9876.14969233776","nest_bird","1_6"
"2976","20_Tube60","","point","229.4049045252872,1962.684394439168,9837.143433474117","nest_bird","1_5"
"2977","20_Tube60","","point","233.8312555632863,2000.554247852157,9798.137174610476","nest_bird","1_4"
"2978","20_Tube60","","point","238.2576066012854,2038.424101265144,9759.130915746833","nest_bird","1_3"
"2979","20_Tube60","","point","242.6839576392845,2076.293954678132,9720.12465688319","nest_bird","1_2"
"2980","20_Tube60","","point","247.1103086772836,2114.16380809112,9681.118398019549","nest_bird","1_1"
"2981","21_Tube60","","point","-277.9717498195785,1172.855036071008,10436.03795743847","nest_bird","27_12"
"2982","21_Tube60","","point","-288.5340997134402,1217.421094578034,10406.41516544584","nest_bird","27_11"
"2983","21_Tube60","","point","-299.096449607302,1261.98715308506,10376.79237345322","nest_bird","27_10"
"2984","21_Tube60","","point","-309.6587995011637,1306.553211592087,10347.1695814606","nest_bird","27_9"
"2985","21_Tube60","","point","-320.2211493950255,1351.119270099113,10317.54678946797","nest_bird","27_8"
"2986","21_Tube60","","point","-330.7834992888872,1395.68532860614,10287.92399747535","nest_bird","27_7"
"2987","21_Tube60","","point","-341.345849182749,1440.251387113166,10258.30120548273","nest_bird","27_6"
"2988","21_Tube60","","point","-351.9081990766107,1484.817445620192,10228.67841349011","nest_bird","27_5"
"2989","21_Tube60","","point","-362.4705489704725,1529.383504127219,10199.05562149748","nest_bird","27_4"
"2990","21_Tube60","","point","-373.0328988643342,1573.949562634245,10169.43282950486","nest_bird","27_3"
"2991","21_Tube60","","point","-383.595248758196,1618.515621141271,10139.81003751224","nest_bird","27_2"
"2992","21_Tube60","","point","-394.1575986520577,1663.081679648298,10110.18724551962","nest_bird","27_1"
"2993","21_Tube60","","point","-540.9579707262104,1077.135879656167,10436.03795743847","nest_bird","26_12"
"2994","21_Tube60","","point","-561.5132514998583,1118.064808770529,10406.41516544584","nest_bird","26_11"
"2995","21_Tube60","","point","-582.0685322735062,1158.993737884893,10376.79237345322","nest_bird","26_10"
"2996","21_Tube60","","point","-602.6238130471542,1199.922666999256,10347.1695814606","nest_bird","26_9"
"2997","21_Tube60","","point","-623.1790938208021,1240.851596113619,10317.54678946797","nest_bird","26_8"
"2998","21_Tube60","","point","-643.7343745944501,1281.780525227982,10287.92399747535","nest_bird","26_7"
"2999","21_Tube60","","point","-664.2896553680981,1322.709454342345,10258.30120548273","nest_bird","26_6"
"3000","21_Tube60","","point","-684.8449361417461,1363.638383456708,10228.67841349011","nest_bird","26_5"
"3001","21_Tube60","","point","-705.400216915394,1404.567312571071,10199.05562149748","nest_bird","26_4"
"3002","21_Tube60","","point","-725.955497689042,1445.496241685434,10169.43282950486","nest_bird","26_3"
"3003","21_Tube60","","point","-746.5107784626899,1486.425170799797,10139.81003751224","nest_bird","26_2"
"3004","21_Tube60","","point","-767.0660592363379,1527.35409991416,10110.18724551962","nest_bird","26_1"
"3005","21_Tube60","","point","-774.7810074092408,923.3480491628308,10436.03795743847","nest_bird","25_12"
"3006","21_Tube60","","point","-804.2210785556314,958.4333597219166,10406.41516544584","nest_bird","25_11"
"3007","21_Tube60","","point","-833.6611497020219,993.5186702810026,10376.79237345322","nest_bird","25_10"
"3008","21_Tube60","","point","-863.1012208484126,1028.603980840089,10347.1695814606","nest_bird","25_9"
"3009","21_Tube60","","point","-892.5412919948033,1063.689291399175,10317.54678946797","nest_bird","25_8"
"3010","21_Tube60","","point","-921.9813631411939,1098.774601958261,10287.92399747535","nest_bird","25_7"
"3011","21_Tube60","","point","-951.4214342875847,1133.859912517347,10258.30120548273","nest_bird","25_6"
"3012","21_Tube60","","point","-980.8615054339754,1168.945223076433,10228.67841349011","nest_bird","25_5"
"3013","21_Tube60","","point","-1010.301576580366,1204.030533635519,10199.05562149748","nest_bird","25_4"
"3014","21_Tube60","","point","-1039.741647726757,1239.115844194605,10169.43282950486","nest_bird","25_3"
"3015","21_Tube60","","point","-1069.181718873147,1274.201154753691,10139.81003751224","nest_bird","25_2"
"3016","21_Tube60","","point","-1098.621790019538,1309.286465312777,10110.18724551962","nest_bird","25_1"
"3017","21_Tube60","","point","-966.8353994382499,719.7822863393925,10436.03795743847","nest_bird","24_12"
"3018","21_Tube60","","point","-1003.573139101603,747.1325201694669,10406.41516544584","nest_bird","24_11"
"3019","21_Tube60","","point","-1040.310878764956,774.4827539995415,10376.79237345322","nest_bird","24_10"
"3020","21_Tube60","","point","-1077.048618428309,801.8329878296158,10347.1695814606","nest_bird","24_9"
"3021","21_Tube60","","point","-1113.786358091662,829.1832216596905,10317.54678946797","nest_bird","24_8"
"3022","21_Tube60","","point","-1150.524097755015,856.5334554897649,10287.92399747535","nest_bird","24_7"
"3023","21_Tube60","","point","-1187.261837418368,883.8836893198396,10258.30120548273","nest_bird","24_6"
"3024","21_Tube60","","point","-1223.999577081721,911.2339231499141,10228.67841349011","nest_bird","24_5"
"3025","21_Tube60","","point","-1260.737316745074,938.5841569799886,10199.05562149748","nest_bird","24_4"
"3026","21_Tube60","","point","-1297.475056408427,965.9343908100631,10169.43282950486","nest_bird","24_3"
"3027","21_Tube60","","point","-1334.212796071781,993.2846246401376,10139.81003751224","nest_bird","24_2"
"3028","21_Tube60","","point","-1370.950535735134,1020.634858470212,10110.18724551962","nest_bird","24_1"
"3029","21_Tube60","","point","-1106.767444827527,477.4128741506969,10436.03795743847","nest_bird","23_12"
"3030","21_Tube60","","point","-1148.822311953382,495.5535730666364,10406.41516544584","nest_bird","23_11"
"3031","21_Tube60","","point","-1190.877179079236,513.6942719825759,10376.79237345322","nest_bird","23_10"
"3032","21_Tube60","","point","-1232.932046205091,531.8349708985154,10347.1695814606","nest_bird","23_9"
"3033","21_Tube60","","point","-1274.986913330946,549.9756698144549,10317.54678946797","nest_bird","23_8"
"3034","21_Tube60","","point","-1317.041780456801,568.1163687303945,10287.92399747535","nest_bird","23_7"
"3035","21_Tube60","","point","-1359.096647582655,586.2570676463341,10258.30120548273","nest_bird","23_6"
"3036","21_Tube60","","point","-1401.15151470851,604.3977665622737,10228.67841349011","nest_bird","23_5"
"3037","21_Tube60","","point","-1443.206381834364,622.5384654782132,10199.05562149748","nest_bird","23_4"
"3038","21_Tube60","","point","-1485.261248960219,640.6791643941527,10169.43282950486","nest_bird","23_3"
"3039","21_Tube60","","point","-1527.316116086073,658.8198633100923,10139.81003751224","nest_bird","23_2"
"3040","21_Tube60","","point","-1569.370983211928,676.9605622260318,10110.18724551962","nest_bird","23_1"
"3041","21_Tube60","","point","-1187.033370790078,209.3060103428207,10436.03795743847","nest_bird","22_12"
"3042","21_Tube60","","point","-1232.138176606182,217.259204570522,10406.41516544584","nest_bird","22_11"
"3043","21_Tube60","","point","-1277.242982422287,225.2123987982233,10376.79237345322","nest_bird","22_10"
"3044","21_Tube60","","point","-1322.347788238392,233.1655930259247,10347.1695814606","nest_bird","22_9"
"3045","21_Tube60","","point","-1367.452594054497,241.118787253626,10317.54678946797","nest_bird","22_8"
"3046","21_Tube60","","point","-1412.557399870601,249.0719814813274,10287.92399747535","nest_bird","22_7"
"3047","21_Tube60","","point","-1457.662205686706,257.0251757090288,10258.30120548273","nest_bird","22_6"
"3048","21_Tube60","","point","-1502.767011502811,264.9783699367301,10228.67841349011","nest_bird","22_5"
"3049","21_Tube60","","point","-1547.871817318915,272.9315641644314,10199.05562149748","nest_bird","22_4"
"3050","21_Tube60","","point","-1592.97662313502,280.8847583921328,10169.43282950486","nest_bird","22_3"
"3051","21_Tube60","","point","-1638.081428951125,288.8379526198341,10139.81003751224","nest_bird","22_2"
"3052","21_Tube60","","point","-1683.18623476723,296.7911468475355,10110.18724551962","nest_bird","22_1"
"3053","21_Tube60","","point","-1203.306020481199,-70.08459465947853,10436.03795743847","nest_bird","21_12"
"3054","21_Tube60","","point","-1249.029153231064,-72.74766387943832,10406.41516544584","nest_bird","21_11"
"3055","21_Tube60","","point","-1294.752285980929,-75.41073309939813,10376.79237345322","nest_bird","21_10"
"3056","21_Tube60","","point","-1340.475418730794,-78.07380231935794,10347.1695814606","nest_bird","21_9"
"3057","21_Tube60","","point","-1386.198551480658,-80.73687153931775,10317.54678946797","nest_bird","21_8"
"3058","21_Tube60","","point","-1431.921684230523,-83.39994075927757,10287.92399747535","nest_bird","21_7"
"3059","21_Tube60","","point","-1477.644816980388,-86.06300997923738,10258.30120548273","nest_bird","21_6"
"3060","21_Tube60","","point","-1523.367949730253,-88.72607919919719,10228.67841349011","nest_bird","21_5"
"3061","21_Tube60","","point","-1569.091082480118,-91.389148419157,10199.05562149748","nest_bird","21_4"
"3062","21_Tube60","","point","-1614.814215229982,-94.0522176391168,10169.43282950486","nest_bird","21_3"
"3063","21_Tube60","","point","-1660.537347979847,-96.71528685907661,10139.81003751224","nest_bird","21_2"
"3064","21_Tube60","","point","-1706.260480729712,-99.37835607903642,10110.18724551962","nest_bird","21_1"
"3065","21_Tube60","","point","-1154.708131144025,-345.696921022964,10436.03795743847","nest_bird","20_12"
"3066","21_Tube60","","point","-1198.584644906113,-358.8326869396271,10406.41516544584","nest_bird","20_11"
"3067","21_Tube60","","point","-1242.4611586682,-371.9684528562903,10376.79237345322","nest_bird","20_10"
"3068","21_Tube60","","point","-1286.337672430288,-385.1042187729535,10347.1695814606","nest_bird","20_9"
"3069","21_Tube60","","point","-1330.214186192376,-398.2399846896166,10317.54678946797","nest_bird","20_8"
"3070","21_Tube60","","point","-1374.090699954464,-411.3757506062798,10287.92399747535","nest_bird","20_7"
"3071","21_Tube60","","point","-1417.967213716552,-424.511516522943,10258.30120548273","nest_bird","20_6"
"3072","21_Tube60","","point","-1461.84372747864,-437.6472824396062,10228.67841349011","nest_bird","20_5"
"3073","21_Tube60","","point","-1505.720241240728,-450.7830483562693,10199.05562149748","nest_bird","20_4"
"3074","21_Tube60","","point","-1549.596755002816,-463.9188142729325,10169.43282950486","nest_bird","20_3"
"3075","21_Tube60","","point","-1593.473268764904,-477.0545801895956,10139.81003751224","nest_bird","20_2"
"3076","21_Tube60","","point","-1637.349782526991,-490.1903461062588,10110.18724551962","nest_bird","20_1"
"3077","21_Tube60","","point","-1043.859627571816,-602.6726368937888,10436.03795743847","nest_bird","19_12"
"3078","21_Tube60","","point","-1083.524128132201,-625.5729469665216,10406.41516544584","nest_bird","19_11"
"3079","21_Tube60","","point","-1123.188628692585,-648.4732570392546,10376.79237345322","nest_bird","19_10"
"3080","21_Tube60","","point","-1162.85312925297,-671.3735671119874,10347.1695814606","nest_bird","19_9"
"3081","21_Tube60","","point","-1202.517629813354,-694.2738771847204,10317.54678946797","nest_bird","19_8"
"3082","21_Tube60","","point","-1242.182130373739,-717.1741872574534,10287.92399747535","nest_bird","19_7"
"3083","21_Tube60","","point","-1281.846630934123,-740.0744973301863,10258.30120548273","nest_bird","19_6"
"3084","21_Tube60","","point","-1321.511131494508,-762.9748074029193,10228.67841349011","nest_bird","19_5"
"3085","21_Tube60","","point","-1361.175632054893,-785.8751174756521,10199.05562149748","nest_bird","19_4"
"3086","21_Tube60","","point","-1400.840132615277,-808.775427548385,10169.43282950486","nest_bird","19_3"
"3087","21_Tube60","","point","-1440.504633175661,-831.6757376211179,10139.81003751224","nest_bird","19_2"
"3088","21_Tube60","","point","-1480.169133736046,-854.5760476938509,10110.18724551962","nest_bird","19_1"
"3089","21_Tube60","","point","-876.7363812842178,-827.1581149136712,10436.03795743847","nest_bird","18_12"
"3090","21_Tube60","","point","-910.0505451509152,-858.5884074989283,10406.41516544584","nest_bird","18_11"
"3091","21_Tube60","","point","-943.3647090176128,-890.0187000841856,10376.79237345322","nest_bird","18_10"
"3092","21_Tube60","","point","-976.6788728843103,-921.448992669443,10347.1695814606","nest_bird","18_9"
"3093","21_Tube60","","point","-1009.993036751008,-952.8792852547003,10317.54678946797","nest_bird","18_8"
"3094","21_Tube60","","point","-1043.307200617705,-984.3095778399576,10287.92399747535","nest_bird","18_7"
"3095","21_Tube60","","point","-1076.621364484403,-1015.739870425215,10258.30120548273","nest_bird","18_6"
"3096","21_Tube60","","point","-1109.935528351101,-1047.170163010472,10228.67841349011","nest_bird","18_5"
"3097","21_Tube60","","point","-1143.249692217798,-1078.60045559573,10199.05562149748","nest_bird","18_4"
"3098","21_Tube60","","point","-1176.563856084496,-1110.030748180987,10169.43282950486","nest_bird","18_3"
"3099","21_Tube60","","point","-1209.878019951193,-1141.461040766244,10139.81003751224","nest_bird","18_2"
"3100","21_Tube60","","point","-1243.192183817891,-1172.891333351502,10110.18724551962","nest_bird","18_1"
"3101","21_Tube60","","point","-662.3480497468327,-1007.05128485666,10436.03795743847","nest_bird","17_12"
"3102","21_Tube60","","point","-687.5159017227395,-1045.317144745743,10406.41516544584","nest_bird","17_11"
"3103","21_Tube60","","point","-712.6837536986466,-1083.583004634825,10376.79237345322","nest_bird","17_10"
"3104","21_Tube60","","point","-737.8516056745534,-1121.848864523908,10347.1695814606","nest_bird","17_9"
"3105","21_Tube60","","point","-763.0194576504604,-1160.11472441299,10317.54678946797","nest_bird","17_8"
"3106","21_Tube60","","point","-788.1873096263673,-1198.380584302073,10287.92399747535","nest_bird","17_7"
"3107","21_Tube60","","point","-813.3551616022744,-1236.646444191155,10258.30120548273","nest_bird","17_6"
"3108","21_Tube60","","point","-838.5230135781812,-1274.912304080238,10228.67841349011","nest_bird","17_5"
"3109","21_Tube60","","point","-863.6908655540883,-1313.17816396932,10199.05562149748","nest_bird","17_4"
"3110","21_Tube60","","point","-888.8587175299953,-1351.444023858403,10169.43282950486","nest_bird","17_3"
"3111","21_Tube60","","point","-914.0265695059022,-1389.709883747485,10139.81003751224","nest_bird","17_2"
"3112","21_Tube60","","point","-939.1944214818092,-1427.975743636568,10110.18724551962","nest_bird","17_1"
"3113","21_Tube60","","point","-412.2523634051942,-1132.654059367517,10436.03795743847","nest_bird","16_12"
"3114","21_Tube60","","point","-427.9170980758337,-1175.692564149056,10406.41516544584","nest_bird","16_11"
"3115","21_Tube60","","point","-443.5818327464733,-1218.731068930594,10376.79237345322","nest_bird","16_10"
"3116","21_Tube60","","point","-459.2465674171129,-1261.769573712133,10347.1695814606","nest_bird","16_9"
"3117","21_Tube60","","point","-474.9113020877525,-1304.808078493671,10317.54678946797","nest_bird","16_8"
"3118","21_Tube60","","point","-490.5760367583921,-1347.84658327521,10287.92399747535","nest_bird","16_7"
"3119","21_Tube60","","point","-506.2407714290317,-1390.885088056749,10258.30120548273","nest_bird","16_6"
"3120","21_Tube60","","point","-521.9055060996714,-1433.923592838287,10228.67841349011","nest_bird","16_5"
"3121","21_Tube60","","point","-537.5702407703109,-1476.962097619826,10199.05562149748","nest_bird","16_4"
"3122","21_Tube60","","point","-553.2349754409504,-1520.000602401364,10169.43282950486","nest_bird","16_3"
"3123","21_Tube60","","point","-568.8997101115901,-1563.039107182903,10139.81003751224","nest_bird","16_2"
"3124","21_Tube60","","point","-584.5644447822297,-1606.077611964442,10110.18724551962","nest_bird","16_1"
"3125","21_Tube60","","point","-139.9320454448341,-1197.195160361296,10436.03795743847","nest_bird","15_12"
"3126","21_Tube60","","point","-145.2491729094467,-1242.686093102415,10406.41516544584","nest_bird","15_11"
"3127","21_Tube60","","point","-150.5663003740593,-1288.177025843536,10376.79237345322","nest_bird","15_10"
"3128","21_Tube60","","point","-155.8834278386719,-1333.667958584656,10347.1695814606","nest_bird","15_9"
"3129","21_Tube60","","point","-161.2005553032845,-1379.158891325776,10317.54678946797","nest_bird","15_8"
"3130","21_Tube60","","point","-166.517682767897,-1424.649824066896,10287.92399747535","nest_bird","15_7"
"3131","21_Tube60","","point","-171.8348102325097,-1470.140756808017,10258.30120548273","nest_bird","15_6"
"3132","21_Tube60","","point","-177.1519376971222,-1515.631689549137,10228.67841349011","nest_bird","15_5"
"3133","21_Tube60","","point","-182.4690651617348,-1561.122622290257,10199.05562149748","nest_bird","15_4"
"3134","21_Tube60","","point","-187.7861926263474,-1606.613555031377,10169.43282950486","nest_bird","15_3"
"3135","21_Tube60","","point","-193.10332009096,-1652.104487772497,10139.81003751224","nest_bird","15_2"
"3136","21_Tube60","","point","-198.4204475555726,-1697.595420513617,10110.18724551962","nest_bird","15_1"
"3137","21_Tube60","","point","139.9320453055169,-1197.19516037758,10436.03795743847","nest_bird","14_12"
"3138","21_Tube60","","point","145.2491727648357,-1242.686093119318,10406.41516544584","nest_bird","14_11"
"3139","21_Tube60","","point","150.5663002241545,-1288.177025861057,10376.79237345322","nest_bird","14_10"
"3140","21_Tube60","","point","155.8834276834733,-1333.667958602796,10347.1695814606","nest_bird","14_9"
"3141","21_Tube60","","point","161.2005551427922,-1379.158891344535,10317.54678946797","nest_bird","14_8"
"3142","21_Tube60","","point","166.517682602111,-1424.649824086274,10287.92399747535","nest_bird","14_7"
"3143","21_Tube60","","point","171.8348100614298,-1470.140756828013,10258.30120548273","nest_bird","14_6"
"3144","21_Tube60","","point","177.1519375207487,-1515.631689569752,10228.67841349011","nest_bird","14_5"
"3145","21_Tube60","","point","182.4690649800675,-1561.122622311491,10199.05562149748","nest_bird","14_4"
"3146","21_Tube60","","point","187.7861924393864,-1606.61355505323,10169.43282950486","nest_bird","14_3"
"3147","21_Tube60","","point","193.1033198987052,-1652.104487794969,10139.81003751224","nest_bird","14_2"
"3148","21_Tube60","","point","198.420447358024,-1697.595420536708,10110.18724551962","nest_bird","14_1"
"3149","21_Tube60","","point","412.2523632733875,-1132.654059415491,10436.03795743847","nest_bird","13_12"
"3150","21_Tube60","","point","427.9170979390187,-1175.692564198852,10406.41516544584","nest_bird","13_11"
"3151","21_Tube60","","point","443.5818326046499,-1218.731068982214,10376.79237345322","nest_bird","13_10"
"3152","21_Tube60","","point","459.2465672702812,-1261.769573765575,10347.1695814606","nest_bird","13_9"
"3153","21_Tube60","","point","474.9113019359123,-1304.808078548936,10317.54678946797","nest_bird","13_8"
"3154","21_Tube60","","point","490.5760366015436,-1347.846583332298,10287.92399747535","nest_bird","13_7"
"3155","21_Tube60","","point","506.2407712671749,-1390.88508811566,10258.30120548273","nest_bird","13_6"
"3156","21_Tube60","","point","521.9055059328061,-1433.923592899021,10228.67841349011","nest_bird","13_5"
"3157","21_Tube60","","point","537.5702405984373,-1476.962097682383,10199.05562149748","nest_bird","13_4"
"3158","21_Tube60","","point","553.2349752640686,-1520.000602465744,10169.43282950486","nest_bird","13_3"
"3159","21_Tube60","","point","568.8997099296997,-1563.039107249105,10139.81003751224","nest_bird","13_2"
"3160","21_Tube60","","point","584.564444595331,-1606.077612032467,10110.18724551962","nest_bird","13_1"
"3161","21_Tube60","","point","662.348049629643,-1007.051284933737,10436.03795743847","nest_bird","12_12"
"3162","21_Tube60","","point","687.5159016010969,-1045.317144825748,10406.41516544584","nest_bird","12_11"
"3163","21_Tube60","","point","712.6837535725509,-1083.58300471776,10376.79237345322","nest_bird","12_10"
"3164","21_Tube60","","point","737.851605544005,-1121.848864609771,10347.1695814606","nest_bird","12_9"
"3165","21_Tube60","","point","763.019457515459,-1160.114724501782,10317.54678946797","nest_bird","12_8"
"3166","21_Tube60","","point","788.1873094869129,-1198.380584393793,10287.92399747535","nest_bird","12_7"
"3167","21_Tube60","","point","813.3551614583669,-1236.646444285805,10258.30120548273","nest_bird","12_6"
"3168","21_Tube60","","point","838.5230134298209,-1274.912304177816,10228.67841349011","nest_bird","12_5"
"3169","21_Tube60","","point","863.690865401275,-1313.178164069827,10199.05562149748","nest_bird","12_4"
"3170","21_Tube60","","point","888.858717372729,-1351.444023961839,10169.43282950486","nest_bird","12_3"
"3171","21_Tube60","","point","914.0265693441829,-1389.70988385385,10139.81003751224","nest_bird","12_2"
"3172","21_Tube60","","point","939.194421315637,-1427.975743745861,10110.18724551962","nest_bird","12_1"
"3173","21_Tube60","","point","876.7363811879618,-827.1581150156968,10436.03795743847","nest_bird","11_12"
"3174","21_Tube60","","point","910.0505450510017,-858.5884076048306,10406.41516544584","nest_bird","11_11"
"3175","21_Tube60","","point","943.3647089140416,-890.0187001939648,10376.79237345322","nest_bird","11_10"
"3176","21_Tube60","","point","976.6788727770817,-921.4489927830989,10347.1695814606","nest_bird","11_9"
"3177","21_Tube60","","point","1009.993036640122,-952.8792853722329,10317.54678946797","nest_bird","11_8"
"3178","21_Tube60","","point","1043.307200503162,-984.309577961367,10287.92399747535","nest_bird","11_7"
